invoice_id,branch,city,id_customer_type,customer_type,id_gender,gender,id_product,product_line,unit_price,quantity,tax_5%,total,date,time,id_payment,payment,cogs,gross_margin percentage,gross_income,rating
282-35-2475,2,Mandalay,2,Normal,1,Female,4,Sports and travel,93.31,2,9331,195951,3/25/2019,17:53,1,Cash,186.62,4761904762,9331,6.3
511-54-3087,2,Mandalay,2,Normal,2,Male,4,Sports and travel,88.45,1,4.4225,928725,2/25/2019,16:36,2,Credit card,88.45,4761904762,4.4225,9.5
726-29-6793,1,Yangon,1,Member,2,Male,2,Electronic accessories,24.18,8,9672,203112,1/28/2019,20:54,3,Ewallet,193.44,4761904762,9672,9.8
387-49-4215,2,Mandalay,1,Member,1,Female,4,Sports and travel,48.5,3,7275,152775,1/8/2019,12:50,1,Cash,145.5,4761904762,7275,6.7
862-17-9201,2,Mandalay,2,Normal,1,Female,5,Food and beverages,84.05,6,25215,529515,1/29/2019,10:48,2,Credit card,504.3,4761904762,25215,7.7
291-21-5991,2,Mandalay,1,Member,2,Male,1,Health and beauty,61.29,5,153225,3217725,3/29/2019,14:28,1,Cash,306.45,4761904762,153225,7
602-80-9671,3,Naypyitaw,1,Member,1,Female,3,Home and lifestyle,15.95,6,4785,100485,2/9/2019,17:15,2,Credit card,95.7,4761904762,4785,5.1
347-72-6115,2,Mandalay,1,Member,1,Female,4,Sports and travel,90.74,7,31759,666939,1/16/2019,18:03,2,Credit card,635.18,4761904762,31759,6.2
209-61-0206,1,Yangon,2,Normal,1,Female,3,Home and lifestyle,42.91,5,10.7275,2252775,1/5/2019,17:29,3,Ewallet,214.55,4761904762,10.7275,6.1
595-27-4851,1,Yangon,2,Normal,1,Female,6,Fashion accessories,54.28,7,18998,398958,1/27/2019,18:05,3,Ewallet,379.96,4761904762,18998,9.3
189-52-0236,1,Yangon,2,Normal,2,Male,2,Electronic accessories,99.55,7,348425,7316925,3/14/2019,12:07,1,Cash,696.85,4761904762,348425,7.6
503-07-0930,3,Naypyitaw,1,Member,2,Male,4,Sports and travel,58.39,7,204365,4291665,2/23/2019,19:49,2,Credit card,408.73,4761904762,204365,8.2
413-20-6708,3,Naypyitaw,1,Member,1,Female,6,Fashion accessories,51.47,1,2.5735,540435,3/18/2019,15:52,3,Ewallet,51.47,4761904762,2.5735,8.5
425-85-2085,2,Mandalay,1,Member,2,Male,1,Health and beauty,54.86,5,13715,288015,3/29/2019,16:48,3,Ewallet,274.3,4761904762,13715,9.8
521-18-7827,3,Naypyitaw,1,Member,2,Male,3,Home and lifestyle,39.39,5,9.8475,2067975,1/22/2019,20:46,2,Credit card,196.95,4761904762,9.8475,8.7
220-28-1851,1,Yangon,2,Normal,2,Male,3,Home and lifestyle,34.73,2,3473,72933,3/1/2019,18:14,3,Ewallet,69.46,4761904762,3473,9.7
600-38-9738,3,Naypyitaw,1,Member,2,Male,4,Sports and travel,71.92,5,17.98,377.58,1/17/2019,15:05,2,Credit card,359.6,4761904762,17.98,4.3
734-91-1155,2,Mandalay,2,Normal,1,Female,2,Electronic accessories,45.71,3,6.8565,1439865,3/26/2019,10:34,2,Credit card,137.13,4761904762,6.8565,7.7
451-28-5717,3,Naypyitaw,1,Member,1,Female,3,Home and lifestyle,83.17,6,24951,523971,3/20/2019,11:23,1,Cash,499.02,4761904762,24951,7.3
609-81-8548,1,Yangon,1,Member,1,Female,3,Home and lifestyle,37.44,6,11232,235872,2/6/2019,13:55,2,Credit card,224.64,4761904762,11232,5.9
133-14-7229,3,Naypyitaw,2,Normal,2,Male,1,Health and beauty,62.87,2,6287,132027,1/1/2019,11:43,1,Cash,125.74,4761904762,6287,5
534-01-4457,1,Yangon,2,Normal,2,Male,5,Food and beverages,81.71,6,24513,514773,1/27/2019,14:36,2,Credit card,490.26,4761904762,24513,8
719-89-8991,1,Yangon,1,Member,1,Female,4,Sports and travel,91.41,5,228525,4799025,2/25/2019,16:03,3,Ewallet,457.05,4761904762,228525,7.1
286-62-6248,2,Mandalay,2,Normal,2,Male,6,Fashion accessories,39.21,4,7842,164682,1/16/2019,20:03,2,Credit card,156.84,4761904762,7842,9
339-38-9982,2,Mandalay,1,Member,2,Male,6,Fashion accessories,59.86,2,5986,125706,1/13/2019,14:55,3,Ewallet,119.72,4761904762,5986,6.7
827-44-5872,2,Mandalay,1,Member,1,Female,5,Food and beverages,54.36,10,27.18,570.78,2/7/2019,11:28,2,Credit card,543.6,4761904762,27.18,6.1
827-77-7633,1,Yangon,2,Normal,2,Male,4,Sports and travel,98.09,9,441405,9269505,2/17/2019,19:41,1,Cash,882.81,4761904762,441405,9.3
287-83-1405,1,Yangon,2,Normal,2,Male,1,Health and beauty,25.43,6,7629,160209,2/12/2019,19:01,3,Ewallet,152.58,4761904762,7629,7
435-13-4908,1,Yangon,1,Member,2,Male,6,Fashion accessories,86.68,8,34672,728112,1/24/2019,18:04,2,Credit card,693.44,4761904762,34672,7.2
857-67-9057,2,Mandalay,2,Normal,2,Male,2,Electronic accessories,22.95,10,11475,240975,2/6/2019,19:20,3,Ewallet,229.5,4761904762,11475,8.2
236-27-1144,3,Naypyitaw,2,Normal,1,Female,5,Food and beverages,16.31,9,7.3395,1541295,3/26/2019,10:31,3,Ewallet,146.79,4761904762,7.3395,8.4
892-05-6689,1,Yangon,2,Normal,1,Female,3,Home and lifestyle,28.32,5,07.08,148.68,3/11/2019,13:28,3,Ewallet,141.6,4761904762,07.08,6.2
583-41-4548,3,Naypyitaw,2,Normal,2,Male,3,Home and lifestyle,16.67,7,5.8345,1225245,2/7/2019,11:36,3,Ewallet,116.69,4761904762,5.8345,7.4
339-12-4827,2,Mandalay,1,Member,1,Female,6,Fashion accessories,73.96,1,3698,77658,1/5/2019,11:32,2,Credit card,73.96,4761904762,3698,5
643-38-7867,1,Yangon,2,Normal,2,Male,3,Home and lifestyle,97.94,1,4897,102837,3/7/2019,11:44,3,Ewallet,97.94,4761904762,4897,6.9
308-81-0538,1,Yangon,2,Normal,1,Female,6,Fashion accessories,73.05,4,14.61,306.81,2/25/2019,17:16,2,Credit card,292.2,4761904762,14.61,4.9
358-88-9262,3,Naypyitaw,1,Member,1,Female,5,Food and beverages,87.48,6,26244,551124,2/1/2019,18:43,3,Ewallet,524.88,4761904762,26244,5.1
460-35-4390,1,Yangon,2,Normal,2,Male,3,Home and lifestyle,30.68,3,4602,96642,1/22/2019,11:00,3,Ewallet,92.04,4761904762,4602,9.1
343-87-0864,3,Naypyitaw,1,Member,2,Male,1,Health and beauty,75.88,1,3794,79674,1/3/2019,10:30,2,Credit card,75.88,4761904762,3794,7.1
173-50-1108,2,Mandalay,1,Member,1,Female,4,Sports and travel,20.18,4,4036,84756,2/13/2019,12:14,2,Credit card,80.72,4761904762,4036,5
243-47-2663,3,Naypyitaw,1,Member,2,Male,2,Electronic accessories,18.77,6,5631,118251,1/28/2019,16:43,2,Credit card,112.62,4761904762,5631,5.5
841-18-8232,2,Mandalay,2,Normal,1,Female,5,Food and beverages,71.2,1,3.56,74.76,1/5/2019,20:40,2,Credit card,71.2,4761904762,3.56,9.2
701-23-5550,2,Mandalay,1,Member,2,Male,3,Home and lifestyle,38.81,4,7762,163002,3/19/2019,13:40,3,Ewallet,155.24,4761904762,7762,4.9
647-50-1224,1,Yangon,2,Normal,1,Female,6,Fashion accessories,29.42,10,14.71,308.91,1/12/2019,16:23,3,Ewallet,294.2,4761904762,14.71,8.9
541-48-8554,1,Yangon,2,Normal,2,Male,4,Sports and travel,60.95,9,274275,5759775,1/7/2019,12:08,2,Credit card,548.55,4761904762,274275,6
539-21-7227,2,Mandalay,2,Normal,1,Female,4,Sports and travel,51.54,5,12885,270585,1/26/2019,17:45,1,Cash,257.7,4761904762,12885,4.2
213-32-1216,1,Yangon,2,Normal,1,Female,2,Electronic accessories,66.06,6,19818,416178,1/23/2019,10:28,1,Cash,396.36,4761904762,19818,7.3
747-58-7183,2,Mandalay,2,Normal,2,Male,6,Fashion accessories,57.27,3,8.5905,1804005,2/9/2019,20:31,3,Ewallet,171.81,4761904762,8.5905,6.5
582-52-8065,2,Mandalay,2,Normal,1,Female,6,Fashion accessories,54.31,9,244395,5132295,2/22/2019,10:49,1,Cash,488.79,4761904762,244395,8.9
210-57-1719,2,Mandalay,2,Normal,1,Female,1,Health and beauty,58.24,9,26208,550368,2/5/2019,12:34,1,Cash,524.16,4761904762,26208,9.7
399-69-4630,3,Naypyitaw,2,Normal,2,Male,2,Electronic accessories,22.21,6,6663,139923,3/7/2019,10:23,2,Credit card,133.26,4761904762,6663,8.6
134-75-2619,1,Yangon,1,Member,2,Male,2,Electronic accessories,19.32,7,6762,142002,3/25/2019,18:51,1,Cash,135.24,4761904762,6762,6.9
356-44-8813,2,Mandalay,2,Normal,2,Male,3,Home and lifestyle,37.48,3,5622,118062,1/20/2019,13:45,2,Credit card,112.44,4761904762,5622,7.7
198-66-9832,2,Mandalay,1,Member,1,Female,6,Fashion accessories,72.04,2,7204,151284,2/4/2019,19:38,1,Cash,144.08,4761904762,7204,9.5
283-26-5248,3,Naypyitaw,1,Member,1,Female,5,Food and beverages,98.52,10,49.26,1034.46,1/30/2019,20:23,3,Ewallet,985.2,4761904762,49.26,4.5
712-39-0363,1,Yangon,1,Member,2,Male,5,Food and beverages,41.66,6,12498,262458,1/2/2019,15:24,3,Ewallet,249.96,4761904762,12498,5.6
218-59-9410,1,Yangon,1,Member,1,Female,3,Home and lifestyle,72.42,3,10863,228123,3/29/2019,16:54,3,Ewallet,217.26,4761904762,10863,8.2
174-75-0888,2,Mandalay,2,Normal,2,Male,2,Electronic accessories,21.58,9,9711,203931,3/14/2019,12:32,1,Cash,194.22,4761904762,9711,7.3
866-99-7614,3,Naypyitaw,2,Normal,2,Male,5,Food and beverages,89.2,10,44.6,936.6,2/11/2019,15:42,2,Credit card,892,4761904762,44.6,4.4
134-54-4720,2,Mandalay,2,Normal,1,Female,2,Electronic accessories,42.42,8,16968,356328,1/30/2019,13:58,3,Ewallet,339.36,4761904762,16968,5.7
760-90-2357,1,Yangon,1,Member,2,Male,2,Electronic accessories,74.51,6,22353,469413,3/20/2019,15:08,3,Ewallet,447.06,4761904762,22353,5
514-37-2845,2,Mandalay,2,Normal,2,Male,6,Fashion accessories,99.25,2,9925,208425,3/20/2019,13:02,1,Cash,198.5,4761904762,9925,9
698-98-5964,1,Yangon,2,Normal,1,Female,5,Food and beverages,81.21,10,40605,852705,1/17/2019,13:01,2,Credit card,812.1,4761904762,40605,6.3
718-57-9773,3,Naypyitaw,2,Normal,1,Female,4,Sports and travel,49.33,10,24665,517965,2/3/2019,16:40,2,Credit card,493.3,4761904762,24665,9.4
651-88-7328,1,Yangon,2,Normal,1,Female,6,Fashion accessories,65.74,9,29583,621243,1/1/2019,13:55,1,Cash,591.66,4761904762,29583,7.7
241-11-2261,2,Mandalay,2,Normal,1,Female,6,Fashion accessories,79.86,7,27951,586971,1/10/2019,10:33,2,Credit card,559.02,4761904762,27951,5.5
408-26-9866,3,Naypyitaw,2,Normal,1,Female,4,Sports and travel,73.98,7,25893,543753,3/2/2019,16:42,3,Ewallet,517.86,4761904762,25893,4.1
834-83-1826,2,Mandalay,1,Member,1,Female,3,Home and lifestyle,82.04,5,20.51,430.71,2/25/2019,17:16,2,Credit card,410.2,4761904762,20.51,7.6
343-61-3544,2,Mandalay,1,Member,2,Male,4,Sports and travel,26.67,10,13335,280035,1/29/2019,11:48,1,Cash,266.7,4761904762,13335,8.6
239-48-4278,1,Yangon,1,Member,2,Male,5,Food and beverages,10.13,7,3.5455,744555,3/10/2019,19:35,3,Ewallet,70.91,4761904762,3.5455,8.3
355-34-6244,2,Mandalay,2,Normal,2,Male,5,Food and beverages,72.39,2,7239,152019,1/13/2019,19:55,2,Credit card,144.78,4761904762,7239,8.1
550-84-8664,1,Yangon,2,Normal,2,Male,4,Sports and travel,85.91,5,214775,4510275,3/22/2019,14:33,2,Credit card,429.55,4761904762,214775,8.6
339-96-8318,2,Mandalay,1,Member,2,Male,6,Fashion accessories,81.31,7,284585,5976285,3/1/2019,19:49,3,Ewallet,569.17,4761904762,284585,6.3
458-61-0011,2,Mandalay,2,Normal,2,Male,5,Food and beverages,60.3,4,12.06,253.26,2/20/2019,18:43,1,Cash,241.2,4761904762,12.06,5.8
592-34-6155,3,Naypyitaw,2,Normal,2,Male,5,Food and beverages,31.77,4,6354,133434,1/14/2019,14:43,3,Ewallet,127.08,4761904762,6354,6.2
797-88-0493,1,Yangon,2,Normal,1,Female,1,Health and beauty,64.27,4,12854,269934,3/26/2019,13:54,1,Cash,257.08,4761904762,12854,7.7
207-73-1363,2,Mandalay,2,Normal,2,Male,1,Health and beauty,69.51,2,6951,145971,3/1/2019,12:15,3,Ewallet,139.02,4761904762,6951,8.1
390-31-6381,3,Naypyitaw,2,Normal,2,Male,5,Food and beverages,27.22,3,4083,85743,1/7/2019,12:37,1,Cash,81.66,4761904762,4083,7.3
443-82-0585,1,Yangon,1,Member,1,Female,1,Health and beauty,77.68,4,15536,326256,2/1/2019,19:54,1,Cash,310.72,4761904762,15536,8.4
339-18-7061,3,Naypyitaw,1,Member,1,Female,6,Fashion accessories,92.98,2,9298,195258,2/13/2019,15:06,2,Credit card,185.96,4761904762,9298,8
359-90-3665,2,Mandalay,1,Member,1,Female,6,Fashion accessories,18.08,4,3616,75936,1/14/2019,18:03,2,Credit card,72.32,4761904762,3616,9.5
375-72-3056,2,Mandalay,2,Normal,2,Male,4,Sports and travel,63.06,3,9459,198639,1/19/2019,15:58,3,Ewallet,189.18,4761904762,9459,7
127-47-6963,1,Yangon,2,Normal,2,Male,1,Health and beauty,51.71,4,10342,217182,3/9/2019,13:53,2,Credit card,206.84,4761904762,10342,9.8
278-86-2735,1,Yangon,2,Normal,1,Female,5,Food and beverages,52.34,3,7851,164871,3/27/2019,14:03,1,Cash,157.02,4761904762,7851,9.2
695-28-6250,1,Yangon,2,Normal,1,Female,4,Sports and travel,43.06,5,10765,226065,2/4/2019,16:38,3,Ewallet,215.3,4761904762,10765,7.7
379-17-6588,3,Naypyitaw,2,Normal,2,Male,6,Fashion accessories,59.61,10,29805,625905,3/14/2019,11:07,1,Cash,596.1,4761904762,29805,5.3
227-50-3718,1,Yangon,2,Normal,2,Male,1,Health and beauty,14.62,5,3655,76755,3/4/2019,12:23,1,Cash,73.1,4761904762,3655,4.4
302-15-2162,3,Naypyitaw,1,Member,2,Male,1,Health and beauty,46.53,6,13959,293139,3/3/2019,10:54,2,Credit card,279.18,4761904762,13959,4.3
788-07-8452,3,Naypyitaw,1,Member,1,Female,3,Home and lifestyle,24.24,7,8484,178164,1/27/2019,17:38,3,Ewallet,169.68,4761904762,8484,9.4
560-49-6611,1,Yangon,1,Member,1,Female,4,Sports and travel,45.58,1,2279,47859,2/7/2019,14:13,1,Cash,45.58,4761904762,2279,9.8
880-35-0356,1,Yangon,1,Member,1,Female,4,Sports and travel,75.2,3,11.28,236.88,2/5/2019,11:51,3,Ewallet,225.6,4761904762,11.28,4.8
585-11-6748,2,Mandalay,1,Member,2,Male,4,Sports and travel,96.8,3,14.52,304.92,3/15/2019,13:05,1,Cash,290.4,4761904762,14.52,5.3
470-31-3286,2,Mandalay,2,Normal,2,Male,1,Health and beauty,14.82,3,2223,46683,3/1/2019,11:30,2,Credit card,44.46,4761904762,2223,8.7
152-68-2907,1,Yangon,2,Normal,2,Male,5,Food and beverages,52.2,3,7.83,164.43,2/15/2019,13:30,2,Credit card,156.6,4761904762,7.83,9.5
123-35-4896,3,Naypyitaw,2,Normal,1,Female,4,Sports and travel,46.66,9,20997,440937,2/17/2019,19:11,3,Ewallet,419.94,4761904762,20997,5.3
258-69-7810,3,Naypyitaw,2,Normal,1,Female,6,Fashion accessories,36.85,5,9.2125,1934625,1/26/2019,18:53,1,Cash,184.25,4761904762,9.2125,9.2
334-64-2006,1,Yangon,1,Member,1,Female,3,Home and lifestyle,70.32,2,7032,147672,3/24/2019,14:22,3,Ewallet,140.64,4761904762,7032,9.6
219-61-4139,3,Naypyitaw,2,Normal,2,Male,2,Electronic accessories,83.08,1,4154,87234,1/23/2019,17:16,3,Ewallet,83.08,4761904762,4154,6.4
881-41-7302,3,Naypyitaw,2,Normal,1,Female,6,Fashion accessories,64.99,1,3.2495,682395,1/26/2019,10:06,2,Credit card,64.99,4761904762,3.2495,4.5
373-09-4567,3,Naypyitaw,2,Normal,2,Male,5,Food and beverages,77.56,10,38.78,814.38,3/14/2019,20:35,3,Ewallet,775.6,4761904762,38.78,6.9
642-30-6693,2,Mandalay,2,Normal,1,Female,4,Sports and travel,54.51,6,16353,343413,3/17/2019,13:54,3,Ewallet,327.06,4761904762,16353,7.8
484-22-8230,3,Naypyitaw,1,Member,1,Female,6,Fashion accessories,51.89,7,181615,3813915,1/8/2019,20:08,1,Cash,363.23,4761904762,181615,4.5
830-58-2383,2,Mandalay,2,Normal,2,Male,3,Home and lifestyle,31.75,4,6.35,133.35,2/8/2019,15:26,1,Cash,127,4761904762,6.35,8.6
559-98-9873,1,Yangon,1,Member,1,Female,6,Fashion accessories,53.65,7,187775,3943275,2/10/2019,12:56,3,Ewallet,375.55,4761904762,187775,5.2
544-32-5024,3,Naypyitaw,1,Member,1,Female,5,Food and beverages,49.79,4,9958,209118,3/28/2019,19:16,2,Credit card,199.16,4761904762,9958,6.4
318-12-0304,1,Yangon,2,Normal,2,Male,6,Fashion accessories,30.61,1,1.5305,321405,1/23/2019,12:20,3,Ewallet,30.61,4761904762,1.5305,5.2
349-97-8902,2,Mandalay,1,Member,2,Male,5,Food and beverages,57.89,2,5789,121569,1/17/2019,10:37,3,Ewallet,115.78,4761904762,5789,8.9
421-95-9805,1,Yangon,2,Normal,1,Female,2,Electronic accessories,28.96,1,1448,30408,2/7/2019,10:18,2,Credit card,28.96,4761904762,1448,6.2
277-35-5865,3,Naypyitaw,1,Member,1,Female,5,Food and beverages,98.97,9,445365,9352665,3/9/2019,11:23,1,Cash,890.73,4761904762,445365,6.7
789-23-8625,2,Mandalay,1,Member,2,Male,6,Fashion accessories,93.22,3,13983,293643,1/24/2019,11:45,1,Cash,279.66,4761904762,13983,7.2
284-54-4231,3,Naypyitaw,1,Member,2,Male,4,Sports and travel,80.93,1,4.0465,849765,1/19/2019,16:08,2,Credit card,80.93,4761904762,4.0465,9
443-59-0061,1,Yangon,1,Member,2,Male,5,Food and beverages,67.45,10,33725,708225,2/3/2019,11:25,3,Ewallet,674.5,4761904762,33725,4.2
509-29-3912,1,Yangon,1,Member,1,Female,4,Sports and travel,38.72,9,17424,365904,3/20/2019,12:24,3,Ewallet,348.48,4761904762,17424,4.2
327-40-9673,2,Mandalay,1,Member,2,Male,4,Sports and travel,72.6,6,21.78,457.38,1/13/2019,19:51,1,Cash,435.6,4761904762,21.78,6.9
840-19-2096,3,Naypyitaw,1,Member,2,Male,2,Electronic accessories,87.91,5,219775,4615275,3/14/2019,18:10,3,Ewallet,439.55,4761904762,219775,4.4
828-46-6863,1,Yangon,1,Member,2,Male,5,Food and beverages,98.53,6,29559,620739,1/23/2019,11:22,2,Credit card,591.18,4761904762,29559,4
641-96-3695,3,Naypyitaw,1,Member,1,Female,6,Fashion accessories,43.46,6,13038,273798,2/7/2019,17:55,3,Ewallet,260.76,4761904762,13038,8.5
420-97-3340,1,Yangon,2,Normal,1,Female,5,Food and beverages,71.68,3,10752,225792,3/28/2019,15:30,2,Credit card,215.04,4761904762,10752,9.2
436-54-4512,1,Yangon,1,Member,1,Female,5,Food and beverages,91.61,1,4.5805,961905,3/20/2019,19:44,1,Cash,91.61,4761904762,4.5805,9.8
670-79-6321,2,Mandalay,1,Member,1,Female,3,Home and lifestyle,94.59,7,331065,6952365,1/17/2019,15:27,2,Credit card,662.13,4761904762,331065,4.9
852-62-7105,2,Mandalay,2,Normal,1,Female,6,Fashion accessories,83.25,10,41625,874125,1/12/2019,11:25,2,Credit card,832.5,4761904762,41625,4.4
598-06-7312,2,Mandalay,1,Member,2,Male,6,Fashion accessories,91.35,1,4.5675,959175,2/16/2019,15:42,1,Cash,91.35,4761904762,4.5675,6.8
135-13-8269,2,Mandalay,1,Member,1,Female,5,Food and beverages,78.88,2,7888,165648,1/26/2019,16:04,1,Cash,157.76,4761904762,7888,9.1
816-57-2053,1,Yangon,2,Normal,2,Male,4,Sports and travel,60.87,2,6087,127827,3/9/2019,12:37,3,Ewallet,121.74,4761904762,6087,8.7
628-90-8624,2,Mandalay,1,Member,2,Male,1,Health and beauty,82.58,10,41.29,867.09,3/14/2019,14:41,1,Cash,825.8,4761904762,41.29,5
856-66-2701,1,Yangon,1,Member,2,Male,3,Home and lifestyle,53.3,3,7995,167895,1/25/2019,14:19,3,Ewallet,159.9,4761904762,7995,7.5
308-39-1707,1,Yangon,2,Normal,1,Female,6,Fashion accessories,12.09,1,6045,12.6945,1/26/2019,18:19,2,Credit card,12.09,4761904762,6045,8.2
149-61-1929,1,Yangon,2,Normal,2,Male,4,Sports and travel,64.19,10,32095,673995,1/19/2019,14:08,2,Credit card,641.9,4761904762,32095,6.7
655-07-2265,1,Yangon,2,Normal,2,Male,2,Electronic accessories,78.31,3,11.7465,2466765,3/5/2019,16:38,3,Ewallet,234.93,4761904762,11.7465,5.4
589-02-8023,1,Yangon,1,Member,2,Male,5,Food and beverages,83.77,2,8377,175917,1/15/2019,10:54,2,Credit card,167.54,4761904762,8377,7
420-04-7590,2,Mandalay,2,Normal,2,Male,3,Home and lifestyle,99.7,3,14955,314055,3/18/2019,11:29,3,Ewallet,299.1,4761904762,14955,4.7
182-88-2763,2,Mandalay,1,Member,2,Male,5,Food and beverages,79.91,3,11.9865,2517165,3/20/2019,19:28,2,Credit card,239.73,4761904762,11.9865,5
188-55-0967,2,Mandalay,1,Member,2,Male,1,Health and beauty,66.47,10,33235,697935,1/15/2019,15:01,2,Credit card,664.7,4761904762,33235,5
610-46-4100,1,Yangon,2,Normal,2,Male,1,Health and beauty,28.95,7,10.1325,2127825,3/3/2019,20:31,2,Credit card,202.65,4761904762,10.1325,6
318-81-2368,3,Naypyitaw,2,Normal,1,Female,2,Electronic accessories,46.2,1,2.31,48.51,3/19/2019,12:16,1,Cash,46.2,4761904762,2.31,6.3
364-33-8584,2,Mandalay,1,Member,1,Female,5,Food and beverages,17.63,5,4.4075,925575,3/8/2019,15:27,1,Cash,88.15,4761904762,4.4075,8.5
665-63-9737,2,Mandalay,2,Normal,2,Male,6,Fashion accessories,52.42,3,7863,165123,2/27/2019,17:36,3,Ewallet,157.26,4761904762,7863,7.5
695-09-5146,2,Mandalay,1,Member,1,Female,5,Food and beverages,98.79,3,148185,3111885,2/23/2019,20:00,3,Ewallet,296.37,4761904762,148185,6.4
155-45-3814,3,Naypyitaw,1,Member,1,Female,2,Electronic accessories,88.55,8,35.42,743.82,3/19/2019,15:29,3,Ewallet,708.4,4761904762,35.42,4.7
794-32-2436,2,Mandalay,1,Member,2,Male,2,Electronic accessories,55.67,2,5567,116907,3/27/2019,15:08,3,Ewallet,111.34,4761904762,5567,6
131-15-8856,3,Naypyitaw,1,Member,1,Female,5,Food and beverages,72.52,8,29008,609168,3/30/2019,19:26,2,Credit card,580.16,4761904762,29008,4
273-84-2164,3,Naypyitaw,1,Member,2,Male,2,Electronic accessories,12.05,5,3.0125,632625,2/16/2019,15:53,3,Ewallet,60.25,4761904762,3.0125,5.5
706-36-6154,1,Yangon,1,Member,2,Male,3,Home and lifestyle,19.36,9,8712,182952,1/18/2019,18:43,3,Ewallet,174.24,4761904762,8712,8.7
778-89-7974,3,Naypyitaw,2,Normal,2,Male,1,Health and beauty,70.21,6,21063,442323,3/30/2019,14:58,1,Cash,421.26,4761904762,21063,7.4
574-31-8277,2,Mandalay,1,Member,2,Male,6,Fashion accessories,33.63,1,1.6815,353115,3/20/2019,19:55,1,Cash,33.63,4761904762,1.6815,5.6
859-71-0933,3,Naypyitaw,1,Member,1,Female,4,Sports and travel,15.49,2,1549,32529,1/16/2019,15:10,1,Cash,30.98,4761904762,1549,6.3
740-11-5257,3,Naypyitaw,2,Normal,2,Male,2,Electronic accessories,24.74,10,12.37,259.77,2/24/2019,16:44,1,Cash,247.4,4761904762,12.37,7.1
369-82-2676,2,Mandalay,2,Normal,2,Male,2,Electronic accessories,75.66,5,18915,397215,1/15/2019,18:22,3,Ewallet,378.3,4761904762,18915,7.8
563-47-4072,2,Mandalay,2,Normal,1,Female,1,Health and beauty,55.81,6,16743,351603,1/22/2019,11:52,1,Cash,334.86,4761904762,16743,9.9
742-04-5161,1,Yangon,1,Member,2,Male,3,Home and lifestyle,72.78,10,36.39,764.19,2/3/2019,17:24,1,Cash,727.8,4761904762,36.39,7.3
149-15-7606,2,Mandalay,1,Member,2,Male,4,Sports and travel,37.32,9,16794,352674,3/6/2019,15:31,3,Ewallet,335.88,4761904762,16794,5.1
133-77-3154,2,Mandalay,1,Member,2,Male,6,Fashion accessories,60.18,4,12036,252756,2/16/2019,18:04,2,Credit card,240.72,4761904762,12036,9.4
169-52-4504,1,Yangon,2,Normal,1,Female,2,Electronic accessories,15.69,3,2.3535,494235,3/14/2019,14:13,2,Credit card,47.07,4761904762,2.3535,5.8
250-81-7186,3,Naypyitaw,2,Normal,1,Female,2,Electronic accessories,99.69,1,4.9845,1046745,2/27/2019,10:23,2,Credit card,99.69,4761904762,4.9845,8
562-12-5430,1,Yangon,1,Member,1,Female,6,Fashion accessories,88.15,3,132225,2776725,1/18/2019,10:11,3,Ewallet,264.45,4761904762,132225,7.9
816-72-8853,1,Yangon,1,Member,1,Female,4,Sports and travel,27.93,5,6.9825,1466325,1/29/2019,15:48,1,Cash,139.65,4761904762,6.9825,5.9
491-38-3499,1,Yangon,1,Member,2,Male,6,Fashion accessories,55.45,1,2.7725,582225,2/26/2019,17:46,2,Credit card,55.45,4761904762,2.7725,4.9
322-02-2271,2,Mandalay,2,Normal,1,Female,4,Sports and travel,42.97,3,6.4455,1353555,2/3/2019,11:46,1,Cash,128.91,4761904762,6.4455,9.3
842-29-4695,3,Naypyitaw,1,Member,2,Male,4,Sports and travel,17.14,7,5999,125979,1/16/2019,12:07,2,Credit card,119.98,4761904762,5999,7.9
725-67-2480,2,Mandalay,1,Member,1,Female,6,Fashion accessories,58.75,6,17625,370125,3/24/2019,18:14,2,Credit card,352.5,4761904762,17625,5.9
641-51-2661,3,Naypyitaw,1,Member,1,Female,5,Food and beverages,87.1,10,43.55,914.55,2/12/2019,14:45,2,Credit card,871,4761904762,43.55,9.9
714-02-3114,3,Naypyitaw,2,Normal,1,Female,4,Sports and travel,98.8,2,9.88,207.48,2/21/2019,11:39,1,Cash,197.6,4761904762,9.88,7.7
518-17-2983,1,Yangon,2,Normal,1,Female,6,Fashion accessories,48.63,4,9726,204246,2/4/2019,15:44,3,Ewallet,194.52,4761904762,9726,7.6
779-42-2410,2,Mandalay,1,Member,2,Male,5,Food and beverages,57.74,3,8661,181881,2/20/2019,13:06,3,Ewallet,173.22,4761904762,8661,7.7
190-14-3147,2,Mandalay,2,Normal,1,Female,1,Health and beauty,17.97,4,3594,75474,2/23/2019,20:43,3,Ewallet,71.88,4761904762,3594,6.4
408-66-6712,3,Naypyitaw,1,Member,1,Female,1,Health and beauty,47.71,6,14313,300573,2/16/2019,14:19,3,Ewallet,286.26,4761904762,14313,4.4
679-22-6530,2,Mandalay,2,Normal,1,Female,4,Sports and travel,40.62,2,4062,85302,1/17/2019,10:01,2,Credit card,81.24,4761904762,4062,4.1
588-47-8641,1,Yangon,1,Member,2,Male,6,Fashion accessories,56.04,10,28.02,588.42,1/14/2019,19:30,3,Ewallet,560.4,4761904762,28.02,4.4
